id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1647656,A cozy apartment near the centre,6718509,Petra,,Praha 3,50.08849,14.46459,Entire home/apt,1126,3,111,2025-03-02,0.81,1,31,16,
1685474,Wenceslas Square Loft A 3-Bedrooms (Old Town),9345552,Romana,,Praha 1,50.07795,14.42784,Entire home/apt,3722,2,234,2025-02-17,1.80,44,201,26,
1686130,Lovely Apartment Heart in Old Town,8913102,Hana,,Praha 1,50.090172,14.417268,Entire home/apt,2436,2,718,2025-03-15,5.16,4,125,89,
1706131,Charming Apartment Narodni Trida - PC B21,383698,Veronika,,Praha 1,50.08117,14.42097,Entire home/apt,2152,1,156,2025-02-28,1.28,36,279,49,
1708606,Apartment with an artistic feel,9015168,Irena,,Praha 4,50.05932,14.45051,Entire home/apt,1100,1,33,2019-08-18,0.25,1,105,0,
1711450,Modern Flat in Old Town - PC Ex 23 3B,383698,Veronika,,Praha 1,50.08935,14.42077,Entire home/apt,4171,1,226,2025-02-23,1.68,36,260,33,
1735621,"Luxurious Apartment, Amazing View!",8988481,Magdalena,,Praha 10,50.05306,14.51328,Entire home/apt,919,270,11,2021-08-30,0.08,1,258,0,
1763136,Astronomical clock apartment,9267374,Martin,,Praha 1,50.08607,14.42116,Entire home/apt,2675,3,443,2025-03-01,3.25,3,228,51,
1775594,Central Station Studio 1,6192192,Peter,,Praha 3,50.08576,14.44015,Entire home/apt,927,2,123,2024-06-27,1.05,7,270,1,
1775721,Central Station Studio 3,6192192,Peter,,Praha 3,50.08583,14.44038,Entire home/apt,927,2,149,2024-03-04,1.10,7,243,0,
1775745,Central Station Studio 2,6192192,Peter,,Praha 3,50.08586,14.44036,Entire home/apt,927,2,89,2024-09-08,0.65,7,272,2,
1775852,Central Station Studio 4,6192192,Peter,,Praha 3,50.08578,14.44044,Entire home/apt,927,2,107,2025-01-12,0.78,7,241,1,
1782461,Cosy nicely furnished flat,9267374,Martin,,Praha 3,50.07954,14.45704,Entire home/apt,1073,3,427,2025-03-01,3.13,3,207,40,
780866,"Central,Cheap&LovelyWIFI Apartment1",4102236,Bonny,,Praha 3,50.08718,14.44483,Entire home/apt,895,2,391,2025-02-14,2.63,6,11,54,
1916627,Junior Suite Apartment JM with 2 Bedrooms,6401971,Jiri,,Praha 2,50.07204,14.43888,Entire home/apt,2843,3,4,2024-11-03,0.03,19,349,1,
1916785,Family Apartment AM for 3 persons,6401971,Jiri,,Praha 2,50.07292,14.43923,Entire home/apt,3355,1,4,2023-09-30,0.10,19,346,0,
1916786,Rooftop Apartment with Garden Terrace,6401971,Jiri,,Praha 2,50.07283,14.43781,Entire home/apt,3671,1,10,2022-07-24,0.07,19,225,0,
1921408,"Louvre Loft 4-Bedrooms, 2-Bathrooms (Old Town)",9345552,Romana,,Praha 1,50.08203,14.41835,Entire home/apt,4335,2,346,2025-03-02,2.61,44,202,45,
1921456,Kozna Loft C 3-Bedrooms (Prague Old Town),9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,3818,2,130,2025-01-19,1.01,44,278,12,
1921550,Luxury Loft C 2-Bedrooms (Prague Old Town),9345552,Romana,,Praha 2,50.07506,14.41619,Entire home/apt,2721,2,161,2025-02-25,1.22,44,207,39,
1921578,Luxury Loft B 2-Bedrooms (Prague Old Town),9345552,Romana,,Praha 2,50.07506,14.41619,Entire home/apt,2624,2,28,2024-07-03,0.21,44,228,2,
1921603,Luxury Loft A 2-Bedrooms (Prague Old Town),9345552,Romana,,Praha 2,50.07506,14.41619,Entire home/apt,2624,2,103,2025-03-01,0.78,44,219,12,
1927272,"Kozna Loft CD 5-Bedrooms, 3-Bathrooms (Old Town)",9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,7724,2,135,2024-12-29,1.05,44,246,9,
1935976,Perfectly connected large room  on metro B,10017220,Laura,,Praha 13,50.04703,14.32184,Private room,794,2,35,2025-01-03,0.26,3,273,5,
1938191,Lovely Flat By Castle In Old Cntr.,8484011,Peter,,Praha 1,50.08961,14.39153,Private room,1864,30,1,2014-12-31,0.01,2,83,0,
1962267,The Loft Prague,10139616,Lucie,,Praha 10,50.06772,14.45658,Entire home/apt,3992,3,444,2025-01-02,3.26,1,0,27,
1973172,Bright 2BDR Apt. in 5 minutes to Wenceslas Square,227945,Alex And Kate,,Praha 1,50.0785,14.42378,Entire home/apt,1980,2,494,2025-03-09,3.61,101,62,61,
1982382,Pleasant room with a view and a large desk,10017220,Laura,,Praha 13,50.0472,14.32315,Private room,844,2,33,2025-01-02,0.26,3,229,4,
1993533,Perfect Studio for your Visit of Prague!,546587,Kristina,,Praha 5,50.06615,14.40239,Entire home/apt,849,1,153,2025-02-25,1.16,2,205,15,
1996883,CENTRAL Light 2BDR with 2 bathrooms id: (06),9550037,Anton & Vika,,Praha 1,50.07908,14.41611,Entire home/apt,2470,2,375,2024-12-13,2.78,41,253,18,
2006581,Nice place for a family - historic,10329136,Ales,,Praha 1,50.09195,14.41944,Entire home/apt,14000,1,0,,,2,365,0,
2006644,Functional place,10329136,Ales,,Praha 7,50.10056,14.43117,Entire home/apt,4089,1,0,,,2,365,0,
2006767,Van Gogh's apartment in the center,1629431,Alex & Natalia,,Praha 2,50.07306,14.4311,Entire home/apt,1157,2,240,2025-03-01,1.82,19,247,56,
2026259,YOUR safe home in heart of city ❤️,4867936,Eva,,Praha 1,50.09041,14.42593,Entire home/apt,1488,3,572,2025-02-22,4.18,4,200,56,
2064776,Prague Penthouse Apt. w/ Terrace,10564098,Jan,,Praha 10,50.07137,14.45248,Entire home/apt,5035,1,105,2025-03-10,0.89,7,311,26,
2064781,2 Bedroom apartment in a quiet location,10564098,Jan,,Praha 10,50.07191,14.45356,Hotel room,,1,30,2024-04-28,0.25,7,321,2,
2065619,Letenský Montmartre - apartmen 4,3321411,Kateřina,,Praha 7,50.10172,14.41789,Entire home/apt,1406,2,150,2025-01-03,1.10,4,207,21,
2074111,Spacious rooftop studio - central!,7369120,Arik,,Praha 5,50.07082,14.40594,Entire home/apt,7184,2,240,2020-09-21,2.05,1,364,0,
2085093,UNIQUE - dir.on MAIN TOURIST STREET,10648778,Radan,,Praha 1,50.08741,14.40633,Entire home/apt,3231,5,162,2025-01-03,1.19,1,308,11,
2096148,Old Prague modern & Good apartment,10693084,Kims Vill,,Praha 1,50.08501,14.41943,Entire home/apt,1124,1,427,2025-02-09,3.21,9,67,60,
2096205,Good location & nice Apartment,10693084,Kims Vill,,Praha 1,50.08495,14.41984,Entire home/apt,1124,1,463,2025-02-14,3.50,9,70,61,
2098954,"Old Town Square, 1 minute walk!",799502,Anna,,Praha 1,50.08654,14.42274,Entire home/apt,1134,2,513,2025-03-01,3.84,9,78,64,
2104362,Charming Charles Bridge 2room Suite,227945,Alex And Kate,,Praha 1,50.08452,14.41374,Entire home/apt,1765,2,481,2025-03-10,3.53,101,59,40,
2117148,Wenceslas Sq 3BDR Ruterra Apartment,227945,Alex And Kate,,Praha 1,50.08064,14.4291,Entire home/apt,2134,2,370,2024-08-31,2.73,101,39,2,
2127490,Palace Dlouha Old Town apt with terrace & parking,5297514,Wishlist Prague Residences,,Praha 1,50.0904,14.4281,Hotel room,2808,1,200,2023-10-11,1.47,41,268,0,
2144220,Quiet flat in the family house,5857815,Miloslav,,Velká Chuchle,50.00898,14.38144,Entire home/apt,802,1,98,2024-12-29,0.79,1,330,23,
2175991,Private room for max 6 people - located in center.,1564885,Artharmony,,Praha 2,50.076,14.42133,Private room,3676,1,6,2022-10-03,0.06,5,356,0,
2179323,Harrison Homes Apartment 01 - Terrace & parking,11115324,Daria,,Praha 10,50.057602105875354,14.506837798967503,Entire home/apt,1485,5,8,2025-01-05,0.07,3,177,7,
2184441,Spacious Apartment in the Heart of Prague (63 sqm),213707029,Rezidence,,Praha 1,50.08045,14.41591,Entire home/apt,2300,56,3,2014-07-17,0.02,7,127,0,
2200261,Cosy separate room nearby gorgeous park,1895342,Anatolij,,Praha 3,50.08417,14.44886,Private room,559,1,750,2025-03-06,5.61,14,94,72,
2208667,Absolut center of Prague - all flat,10310864,Kamila,,Praha 2,50.07309,14.43291,Entire home/apt,,1,1,2024-10-30,0.22,1,289,1,
2212905,"Luxury Loft 4-Bedrooms, 4-Bathrooms (Old Town)",9345552,Romana,,Praha 2,50.07502,14.41615,Entire home/apt,6013,2,218,2025-01-28,1.65,44,188,16,
2224754,OLD TOWN Charming Apartment in the very centre,11353264,Pavla,,Praha 1,50.09061,14.42326,Entire home/apt,1444,2,448,2025-02-26,3.32,1,148,54,
2225678,Secluded Studio in 17th Century Building,11357884,Edgar,,Praha 1,50.08432,14.41543,Entire home/apt,2638,2,618,2025-02-23,4.60,3,192,61,
2288037,Cosy studio right in the center,11357884,Edgar,,Praha 1,50.08527,14.41761,Entire home/apt,2204,2,630,2025-03-02,4.73,3,194,61,
2295068,Sunny Apartment Heart in Old Town,8913102,Hana,,Praha 1,50.091553,14.426349,Entire home/apt,2126,2,602,2025-03-10,4.54,4,186,86,
2303830,APARTMENT №49 IN PRAGUE CENTER,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,2148,1,108,2022-05-22,0.80,34,364,0,
2308808,"""APARTMENT №44"" IN CENTER OF PRAGUE",3228013,Kira And Irina,,Praha 2,50.07429,14.43162,Entire home/apt,2077,1,14,2023-03-14,0.11,34,363,0,
2335148,LOVELY HOTEL IN ❤️PRAGUE❤️CITY CENTRE,3228013,Kira And Irina,,Praha 2,50.0706,14.43003,Entire home/apt,6409,1,335,2024-07-26,2.49,34,350,3,
2335489,INSTANT BOOK STUDIO PRAGUE CENTER,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,6194,1,211,2023-03-28,1.57,34,354,0,
2335608,♡♡♡APARTMENT IN THE CITY ❤️ CENTRE❤️ PRAGUE♡♡♡,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,4086,1,146,2024-05-12,1.09,34,360,1,
2371086,Prague´s Old Town Apartment_1,13574336,Dominik,,Praha 1,50.09113,14.42797,Hotel room,,1,232,2025-03-01,1.75,9,302,21,
2371153,Prague's Old Town Superior Apartment 2,13574336,Dominik,,Praha 1,50.09113,14.42797,Hotel room,2636,1,10,2024-06-02,0.08,9,328,1,
2394662,Apartment with balcony Prague,12232956,Libor,,Praha 6,50.07616,14.32908,Entire home/apt,1146,1,341,2025-02-22,2.56,1,72,35,
2408226,"2 BD w.balcony&AC, 6min-Old Town sq",174579,Nicola,,Praha 1,50.07935,14.41561,Entire home/apt,5062,4,148,2025-02-24,1.11,1,198,33,
2410556,Our Loft next to Charles Bridge,1240390,Sarah,,Praha 1,50.08744,14.40813,Entire home/apt,5226,1,631,2025-02-23,4.71,19,254,49,
2412495,Historik apartment / 2 bedrooms/2 baths/ a kitchen,1336827,Hana,,Praha 1,50.086,14.40397,Entire home/apt,3214,2,187,2025-01-01,1.41,2,238,13,
2415458,"Fashion A 5-Bedrooms, 4-Bathrooms (Old Town)",9345552,Romana,,Praha 1,50.08082,14.42138,Entire home/apt,6917,2,93,2024-10-20,0.70,44,276,7,
2416049,CITY CENTER Spacious 3BDR Perlova str. id: (10),9550037,Anton & Vika,,Praha 1,50.08339,14.42128,Entire home/apt,3124,2,217,2025-03-01,1.63,41,208,18,
2444926,Fenix 3 - Prague 1/Old Town,3174648,Petr,,Praha 1,50.07822,14.4169,Entire home/apt,,3,20,2024-10-29,0.18,12,270,2,
2456742,Luxurious apt with a great view!,12562812,Eva,,Praha 1,50.0879,14.41767,Entire home/apt,5226,3,348,2025-02-08,2.62,2,245,42,
2490370,Visit Old Town From an Amazing Apartment,12747563,Mike,,Praha 1,50.08128,14.42107,Entire home/apt,1621,3,577,2025-02-22,4.31,3,176,60,
2493281,APARTMAN 4+kk ANGEL CENTRUM+PARKING,12760657,Jana,,Praha 5,50.0711,14.40326,Entire home/apt,6000,28,28,2020-01-02,0.21,3,166,0,
2497467,Amazing Apartment in Prague one!,12747563,Mike,,Praha 1,50.08104,14.41908,Entire home/apt,1393,3,615,2025-02-28,4.59,3,154,54,
2498320,"Fashion B 5-Bedrooms, 3-Bathrooms (Old Town)",9345552,Romana,,Praha 1,50.08082,14.42138,Entire home/apt,7686,2,141,2025-02-18,1.08,44,287,16,
2509362,One bedroom apt. next to Wanceslas Square,2049124,Jakub,,Praha 1,50.07726,14.42851,Entire home/apt,1046,2,109,2025-03-03,0.82,4,249,26,
2512075,Ruterra flat  by National Theatre,227945,Alex And Kate,,Praha 1,50.07961,14.4176,Entire home/apt,1790,2,422,2025-03-09,3.18,101,44,44,
2549188,"3 bedrooms APT Prague 1-  ""HISTORIC CITY CENTER""",12924287,Vaclav,,Praha 1,50.08614,14.40617,Entire home/apt,3909,3,521,2025-01-01,3.91,2,194,44,
2550287,Spacious Attic Apartment in Prague Center,213707029,Rezidence,,Praha 1,50.08097,14.41371,Entire home/apt,2210,85,2,2024-10-04,0.25,7,135,2,
2559541,Fenix 2 - Prague 1/Old Town,3174648,Petr,,Praha 1,50.07942,14.41691,Entire home/apt,2941,3,24,2025-01-01,0.18,12,270,6,
2559949,Fenix 4 - four-room apart./Old Town,3174648,Petr,,Praha 1,50.079078674316406,14.416111946105957,Entire home/apt,,2,83,2025-02-16,0.62,12,306,32,
2562259,Privat quite room near center,5632523,Pavel,,Praha 8,50.12146,14.44583,Private room,632,2,77,2023-03-07,0.58,2,344,0,
2562920,Lovely Prague Apartment,13121470,Tina,,Praha 1,50.09174,14.42077,Entire home/apt,,2,130,2024-08-18,0.99,5,0,14,
2571177,Traveler's secrets with your room !,2811945,Martin,,Praha 3,50.07768,14.45487,Private room,819,2,44,2020-01-03,0.33,1,0,0,
2579285,City centre studio apartment,3533590,Andy,,Praha 1,50.07726,14.42851,Entire home/apt,1600,3,190,2025-02-23,1.44,7,268,38,
2594921,"Zentrale Wohnung, Balkon&Garage",13287082,Kristýna,,Praha 4,50.04106815316759,14.415688924491404,Entire home/apt,1530,2,5,2025-02-23,2.05,1,246,5,
2631883,Prague´s Old Town Apartment_2,13574336,Dominik,,Praha 1,50.09113,14.42797,Hotel room,2048,1,88,2024-01-12,0.67,9,302,0,
2649626,Prague's Old Town Superior Apartment,13574336,Dominik,,Praha 1,50.09113,14.42797,Hotel room,2636,1,18,2021-10-14,0.14,9,328,0,
2655321,spectacular views from stylish studio with balcony,9665805,Klaus,,Praha 7,50.09996,14.4267,Entire home/apt,1623,3,346,2025-02-28,2.90,1,138,33,
2656156,Prague´s OldTown Family Apartment_1,13574336,Dominik,,Praha 1,50.09113,14.42797,Hotel room,3221,1,38,2024-12-01,0.29,9,275,3,
2656812,Prague´s OldTown Family Apartment_2,13574336,Dominik,,Praha 1,50.09113,14.42797,Hotel room,3221,1,13,2024-07-12,0.10,9,275,1,
2732357,Charles Bridge | Balcony | Luxury 3-Room Apt,13983774,Anita,,Praha 1,50.08785,14.4051,Entire home/apt,3994,1,482,2025-02-26,3.67,1,256,46,
2742105,Nicely renovated Apartment,13691010,Katerin,,Praha 2,50.0748,14.43784,Entire home/apt,3464,1,104,2025-01-01,0.78,1,120,5,
2742534,Cosy Studio near Old Town Square with NETFLIX TV.,2049124,Jakub,,Praha 1,50.09093,14.43083,Entire home/apt,1123,2,133,2024-09-11,1.01,4,206,17,
2755006,Pension Charlie Prague,14092143,Charlie,,Praha 13,50.05149,14.32384,Entire home/apt,8285,3,18,2022-12-27,0.14,1,355,0,
2762904,"Artistic, sunny & new in Prague 2!",14131222,Veronika,,Praha 2,50.07047,14.44257,Entire home/apt,1202,6,36,2024-10-05,0.27,1,6,7,
2765731,"Comfy,sunny,spacious apartment",14146886,Radek,,Praha 10,50.06023,14.46866,Entire home/apt,2034,5,113,2024-05-22,0.85,1,65,1,
2791863,Soak Up the Retro Vibe at an Intimate Hideaway with Terrace,2130921,Robert And Pavel,,Praha 2,50.07828,14.43434,Entire home/apt,2195,1,488,2025-02-16,3.73,6,349,58,
2822732,"Beautiful apartment, Prague centre",9781830,Iva,,Praha 3,50.08174,14.44898,Entire home/apt,1979,3,189,2025-02-16,1.44,1,82,24,
2840293,布拉格市中心兩雙人房公寓,14528947,Stephanie,,Praha 2,50.06956,14.43467,Entire home/apt,1823,2,478,2024-12-17,3.66,7,197,38,
2843699,Bright Cosy Apt. near The Charles Bridge,6770404,Jiri,,Praha 1,50.08506,14.40267,Entire home/apt,2066,4,407,2025-03-15,3.08,1,172,46,
2848348,Above the Trees - Take it Easy in Prague,6691588,Jana,,Praha 10,50.06661,14.49891,Entire home/apt,1386,4,18,2025-01-02,0.15,4,4,11,
2848689,"Old Town Square, sunny cozy flat!",799502,Anna,,Praha 1,50.09167,14.43129,Entire home/apt,998,1,409,2025-02-23,3.12,9,112,57,
2879186,"5 people,20min center,1,5km O2 arena",5902035,Andrea,,Praha 9,50.09557,14.50471,Entire home/apt,3230,3,43,2024-05-12,0.36,2,342,5,
2903482,Studio Dusni with balcony,14835617,Martin,,Praha 1,50.08794,14.42274,Entire home/apt,2213,2,105,2025-01-01,0.88,2,43,23,
2939716,3 BEDROOM FAMILY APARTMENT NEAR CITY CENTRE,15009466,Hams,,Praha 3,50.08698,14.44735,Entire home/apt,,2,21,2024-08-28,0.16,1,0,1,
2943572,One bedroom  apartment  1B,9805316,Filip,,Praha 2,50.07403,14.4175,Entire home/apt,1381,2,10,2019-12-31,0.08,12,268,0,
2945119,Design 3BDR Rutera Flat by Old Town,227945,Alex And Kate,,Praha 1,50.08081,14.42922,Entire home/apt,,2,380,2025-01-02,2.89,101,3,6,
2947360,Private room close to city center,9260498,Daniel & Nikol,,Praha 13,50.05306,14.35014,Private room,720,365,14,2017-01-02,0.11,1,365,0,
2974558,Cozy Stay in Very Heart of Prague Historic House,3529680,Ondřej,,Praha 1,50.08139,14.42504,Entire home/apt,2647,1,777,2025-03-11,5.94,19,234,75,
2995655,Appartamento nel centro di Praga,13433030,Marco,,Praha 7,50.10335,14.43387,Entire home/apt,2538,2,119,2025-01-01,0.99,1,294,19,
3030736,Apartment in Praha 3,15437138,Hirsa,,Praha 3,50.07825,14.45744,Entire home/apt,,2,28,2024-05-13,0.90,1,0,1,
3048217,Apartment from famous architect,15517498,Kamila,,Praha 3,50.08658,14.4505,Entire home/apt,980,3,42,2025-03-13,0.32,1,82,3,
3072283,Centrally located apartment Prague,15635843,Marek,,Praha 10,50.07066,14.44845,Entire home/apt,1757,2,397,2025-01-05,3.03,1,276,23,
3082194,Riverside Apartment,15683232,Vaclav,,Praha 5,50.07672,14.4088,Entire home/apt,1130,14,17,2025-01-30,0.15,32,121,9,
3135883,"Sophisticated Apt, Parking, in the Heart of Prague",3568804,Magnus,,Praha 1,50.08067,14.42397,Entire home/apt,2611,3,489,2025-02-28,4.03,8,325,52,
3148637,❤️ HOTEL ❤️  PRAGUE CENTER ❤️,3228013,Kira And Irina,,Praha 2,50.0706,14.43003,Entire home/apt,3952,1,181,2024-08-19,1.38,34,329,2,
3154506,Unique flat near Prague Castle,14626960,Edita,,Praha 6,50.08909,14.38618,Entire home/apt,1759,2,85,2025-02-17,0.67,1,199,7,
3156119,BOOK NOW ROOM IN PRAGUE CENTER,3228013,Kira And Irina,,Praha 2,50.0706,14.43003,Private room,,1,197,2024-07-11,1.50,34,358,1,
3182714,Small Romantic CoCoon & eXceptional TerRace,16136818,Jacques Eloi Marie Christophe,,Praha 3,50.08627,14.45077,Private room,897,2,595,2025-03-15,4.58,14,328,67,
4459061,Nice hotel room in Prague,23136058,Elena,,Praha 2,50.07172,14.42894,Private room,1646,1,112,2024-12-23,0.89,3,365,3,
1794809,Unique loft close to the centre,5251043,Elena,,Praha 5,50.0745273,14.3967716,Entire home/apt,2335,1,14,2025-01-02,0.59,1,363,5,
1796375,"★70m2 LUXURY ELEGANT LIVING CENTER, GARAGE, WIFI",9421508,Peter,,Praha 3,50.08616,14.45297,Entire home/apt,1795,90,215,2021-08-28,2.01,2,74,0,
1797813,Charming apartment with stained glass windows,9428723,Martin,,Praha 1,50.08365,14.40396,Entire home/apt,1524,2,126,2025-03-03,1.57,3,81,22,
1800018,Cozy One Bedroom Apartment in Žižkov,4711560,Clown And Bard,,Praha 3,50.08265,14.44664,Entire home/apt,1215,1,104,2024-01-06,0.79,9,5,0,
1814243,Cozy apt in the heart of Old town,9502981,Hana And Coenie,,Praha 1,50.08863,14.39954,Entire home/apt,2324,3,191,2024-12-30,1.40,1,324,17,
1824829,CITY CENTER Stylish 2BDR Navratilova str. id: (01),9550037,Anton & Vika,,Praha 1,50.07885,14.42254,Entire home/apt,2579,2,313,2025-03-10,2.27,41,241,86,
1867891,Prague at hand! 10 minutes from centre,3671923,Adela,,Praha 7,50.09918,14.42964,Private room,1647,4,127,2025-01-06,0.98,2,234,8,
1871973,Designer Loft at Wenceslas Square,1240390,Sarah,,Praha 1,50.07961,14.42849,Entire home/apt,2874,1,796,2025-03-09,5.79,19,286,60,
1887734,"Comfortable, separate room near a park",1895342,Anatolij,,Praha 3,50.08367,14.45019,Private room,613,1,742,2025-03-02,5.41,14,90,77,
1895260,Great Ruterra flat for sightseeing,227945,Alex And Kate,,Praha 1,50.08532,14.42945,Entire home/apt,3594,2,534,2024-12-06,3.88,101,38,36,
